Student_ID,Name,Age,Gender,Interests,Strengths,Skills,Math,Physics,Chemistry,Biology,English,Computer_Science,History,Attendance_pct,Learning_Style,Average_Marks,Personality,Goals,Budget,Suggested_Career,Recommended_Course,Scholarship_Option
2748,Student_02748,14,Female,Business,Communication,UI Design;Biology;Drawing,66,80,44,58,54,59,95,62.3,Auditory,65.14,Extrovert,Get a good job,Medium,Doctor,Machine Learning Basics,Arts Talent Scholarship
2749,Student_02749,17,Male,Science,Leadership,Physics,83,93,99,66,74,55,81,96.4,Kinesthetic,78.71,Introvert,Get a good job,High,Doctor,Data Science Intro,Arts Talent Scholarship
2750,Student_02750,16,Other,Medicine,Communication,Public Speaking;Marketing;UI Design,75,69,43,67,68,81,80,86.7,Kinesthetic,69.0,Extrovert,Higher studies,High,Mechanical Engineer,Math Foundations,STEM Scholarship
2751,Student_02751,14,Female,Science,Analysis,Statistics;Python;UI Design,86,42,46,48,58,93,58,80.9,Visual,61.57,Extrovert,Develop new skills,High,Teacher,Data Science Intro,National Merit Scholarship
2752,Student_02752,15,Other,Design,Communication,Excel;Machine Learning;Python,41,57,56,77,44,92,43,86.3,Visual,58.57,Extrovert,Higher studies,High,Designer,Math Foundations,National Merit Scholarship
2753,Student_02753,18,Other,Arts,Problem Solving,Excel;UI Design,53,41,85,66,58,43,96,70.6,Auditory,63.14,Introvert,Get a good job,Medium,Software Engineer,Math Foundations,Arts Talent Scholarship
2754,Student_02754,17,Male,Science,Communication,Python;Biology,45,63,86,73,72,69,75,72.7,Reading/Writing,69.0,Extrovert,Get a good job,Medium,Civil Engineer,Machine Learning Basics,Arts Talent Scholarship
2755,Student_02755,15,Female,Maths,Communication,Biology;Physics;Statistics,61,65,41,76,62,47,57,88.8,Reading/Writing,58.43,Extrovert,Get a good job,High,Doctor,Python Basics,Arts Talent Scholarship
2756,Student_02756,17,Other,Medicine,Problem Solving,Physics,47,47,45,98,85,67,51,94.6,Reading/Writing,62.86,Introvert,Start a business,Low,Entrepreneur,Business Management,STEM Scholarship
2757,Student_02757,18,Male,Science,Analysis,Machine Learning,94,66,60,40,80,56,84,94.9,Auditory,68.57,Extrovert,Start a business,Low,Data Analyst,Machine Learning Basics,National Merit Scholarship
2758,Student_02758,21,Male,Design,Problem Solving,Drawing,40,68,49,60,86,42,74,85.9,Kinesthetic,59.86,Extrovert,Higher studies,Medium,Software Engineer,Business Management,Need-based Aid
2759,Student_02759,14,Other,Medicine,Logical Thinking,Drawing;Physics;Biology,92,55,66,42,46,83,40,96.9,Auditory,60.57,Introvert,Get a good job,High,Teacher,Machine Learning Basics,National Merit Scholarship
2760,Student_02760,14,Other,Maths,Creativity,Excel;Public Speaking;Statistics,90,77,48,82,84,94,90,85.7,Reading/Writing,80.71,Extrovert,Get a good job,Medium,Teacher,Business Management,STEM Scholarship
2761,Student_02761,19,Female,Sports,Communication,Physics;Python;Drawing,65,67,56,81,51,70,55,81.3,Reading/Writing,63.57,Ambivert,Develop new skills,Medium,Teacher,Business Management,National Merit Scholarship
2762,Student_02762,15,Male,Business,Problem Solving,Excel,80,86,48,84,96,69,49,92.8,Auditory,73.14,Introvert,Develop new skills,Medium,Civil Engineer,Biology 101,STEM Scholarship
2763,Student_02763,20,Female,Design,Leadership,Python,71,40,72,84,97,48,56,98.4,Auditory,66.86,Ambivert,Start a business,Low,Designer,Data Science Intro,National Merit Scholarship
2764,Student_02764,19,Female,Arts,Problem Solving,Drawing;Machine Learning;Biology,90,67,64,45,93,85,64,85.7,Visual,72.57,Introvert,Develop new skills,Low,Entrepreneur,Math Foundations,National Merit Scholarship
2765,Student_02765,16,Female,Medicine,Problem Solving,SQL;Java;Excel,67,89,47,45,94,41,75,70.8,Auditory,65.43,Ambivert,Get a good job,High,Doctor,Math Foundations,Need-based Aid
2766,Student_02766,20,Female,Sports,Analysis,SQL,66,54,96,91,53,53,92,83.3,Kinesthetic,72.14,Introvert,Develop new skills,Medium,Mechanical Engineer,Math Foundations,Need-based Aid
2767,Student_02767,20,Male,Business,Communication,SQL,81,41,81,42,61,93,98,61.9,Visual,71.0,Ambivert,Higher studies,Low,Mechanical Engineer,Math Foundations,STEM Scholarship
2768,Student_02768,19,Male,Science,Communication,Java;Marketing,59,91,44,77,76,87,58,91.0,Auditory,70.29,Extrovert,Higher studies,Medium,Data Analyst,Biology 101,National Merit Scholarship
2769,Student_02769,19,Male,Arts,Leadership,Excel;UI Design;Python,68,65,45,77,47,88,80,80.2,Kinesthetic,67.14,Ambivert,Higher studies,Medium,Civil Engineer,Business Management,Arts Talent Scholarship
2770,Student_02770,14,Male,Arts,Problem Solving,Public Speaking;Marketing,76,93,84,45,47,89,70,77.4,Kinesthetic,72.0,Extrovert,Get a good job,High,Software Engineer,Graphic Design,STEM Scholarship
2771,Student_02771,21,Female,Sports,Logical Thinking,Physics,92,68,62,81,100,82,95,65.3,Auditory,82.86,Ambivert,Start a business,Low,Research Scientist,Data Science Intro,Need-based Aid
2772,Student_02772,14,Male,Science,Creativity,Public Speaking;Marketing,75,67,68,94,63,96,65,78.9,Kinesthetic,75.43,Introvert,Start a business,Low,Entrepreneur,Data Science Intro,Arts Talent Scholarship
2773,Student_02773,21,Female,Sports,Leadership,Public Speaking,40,73,46,50,43,69,74,61.8,Visual,56.43,Introvert,Develop new skills,High,Data Analyst,Machine Learning Basics,National Merit Scholarship
2774,Student_02774,15,Male,Sports,Logical Thinking,Python,72,49,94,55,56,98,46,92.5,Reading/Writing,67.14,Introvert,Get a good job,High,Civil Engineer,Graphic Design,Need-based Aid
2775,Student_02775,22,Other,Business,Problem Solving,Java;Statistics,76,41,71,96,65,56,59,70.6,Visual,66.29,Extrovert,Higher studies,High,Teacher,Math Foundations,Need-based Aid
2776,Student_02776,15,Female,Arts,Creativity,Drawing;Public Speaking;Machine Learning,48,67,46,41,61,57,89,85.9,Visual,58.43,Introvert,Develop new skills,Low,Doctor,Business Management,Arts Talent Scholarship
2777,Student_02777,20,Female,Business,Leadership,Statistics,85,73,77,60,64,74,72,92.3,Kinesthetic,72.14,Ambivert,Higher studies,Low,Civil Engineer,Graphic Design,Arts Talent Scholarship
2778,Student_02778,17,Other,Maths,Leadership,Drawing,54,74,58,75,68,66,45,91.4,Kinesthetic,62.86,Extrovert,Start a business,Low,Designer,Math Foundations,Need-based Aid
2779,Student_02779,17,Female,Science,Leadership,SQL,61,68,61,54,89,87,69,84.1,Reading/Writing,69.86,Extrovert,Higher studies,Low,Research Scientist,Math Foundations,STEM Scholarship
2780,Student_02780,18,Male,Science,Problem Solving,Marketing,99,77,50,81,71,74,99,91.8,Auditory,78.71,Introvert,Start a business,Medium,Data Analyst,Graphic Design,National Merit Scholarship
2781,Student_02781,16,Male,Medicine,Analysis,UI Design;Python,92,73,99,78,66,42,45,60.8,Reading/Writing,70.71,Extrovert,Develop new skills,High,Doctor,Math Foundations,Arts Talent Scholarship
2782,Student_02782,16,Other,Business,Analysis,SQL;Drawing,88,76,53,75,92,61,56,88.1,Visual,71.57,Ambivert,Start a business,High,Teacher,Math Foundations,Arts Talent Scholarship
2783,Student_02783,14,Other,Sports,Leadership,Java;Biology;SQL,96,97,52,87,56,64,100,99.6,Visual,78.86,Ambivert,Get a good job,Medium,Teacher,Business Management,Need-based Aid
2784,Student_02784,14,Male,Medicine,Communication,Drawing,83,75,85,97,54,95,44,73.8,Auditory,76.14,Introvert,Develop new skills,Low,Civil Engineer,Business Management,National Merit Scholarship
2785,Student_02785,14,Female,Design,Leadership,Python;Statistics,62,43,72,85,88,80,91,69.0,Auditory,74.43,Extrovert,Start a business,Low,Doctor,Business Management,STEM Scholarship
2786,Student_02786,18,Female,Technology,Problem Solving,Biology;UI Design;Public Speaking,75,73,46,59,81,71,88,96.2,Kinesthetic,70.43,Introvert,Start a business,Low,Civil Engineer,Machine Learning Basics,Arts Talent Scholarship
2787,Student_02787,17,Other,Arts,Problem Solving,Excel,62,92,83,43,81,85,91,62.2,Reading/Writing,76.71,Extrovert,Develop new skills,Medium,Entrepreneur,Python Basics,National Merit Scholarship
2788,Student_02788,19,Male,Business,Analysis,Machine Learning;Java;Python,81,54,65,94,68,53,53,99.9,Visual,66.86,Extrovert,Higher studies,Medium,Civil Engineer,Graphic Design,National Merit Scholarship
2789,Student_02789,19,Male,Medicine,Logical Thinking,Drawing,79,60,67,66,85,44,81,71.0,Auditory,68.86,Ambivert,Start a business,High,Designer,Biology 101,Arts Talent Scholarship
2790,Student_02790,22,Female,Maths,Analysis,Drawing;Public Speaking;Physics,87,71,70,52,43,88,64,62.7,Reading/Writing,67.86,Introvert,Get a good job,Medium,Teacher,Machine Learning Basics,National Merit Scholarship
2791,Student_02791,20,Female,Science,Logical Thinking,Python,92,86,77,49,60,66,83,80.4,Auditory,73.29,Ambivert,Start a business,High,Mechanical Engineer,Machine Learning Basics,STEM Scholarship
2792,Student_02792,21,Other,Sports,Logical Thinking,Public Speaking;UI Design;Machine Learning,64,61,56,40,48,54,59,97.6,Reading/Writing,54.57,Introvert,Start a business,Medium,Data Analyst,Data Science Intro,Need-based Aid
2793,Student_02793,18,Other,Science,Creativity,Machine Learning;Drawing;Java,92,62,91,92,81,89,67,98.6,Auditory,82.0,Ambivert,Higher studies,High,Mechanical Engineer,Biology 101,Arts Talent Scholarship
2794,Student_02794,20,Male,Design,Communication,Physics;Machine Learning,92,56,40,54,89,59,77,85.4,Auditory,66.71,Ambivert,Develop new skills,Medium,Entrepreneur,Graphic Design,STEM Scholarship
2795,Student_02795,20,Other,Technology,Logical Thinking,Drawing,83,43,94,77,56,68,42,73.3,Kinesthetic,66.14,Extrovert,Develop new skills,Medium,Research Scientist,Math Foundations,STEM Scholarship
2796,Student_02796,14,Male,Design,Analysis,Excel;Drawing;Public Speaking,43,57,94,55,72,74,61,96.2,Auditory,65.14,Ambivert,Develop new skills,Low,Entrepreneur,Machine Learning Basics,STEM Scholarship
2797,Student_02797,18,Other,Technology,Creativity,Drawing,92,77,79,84,82,69,97,88.7,Kinesthetic,82.86,Extrovert,Start a business,Low,Teacher,Python Basics,STEM Scholarship
2798,Student_02798,18,Other,Science,Communication,Java;SQL;Machine Learning,64,84,86,96,80,79,85,98.3,Visual,82.0,Ambivert,Develop new skills,Medium,Designer,Machine Learning Basics,Arts Talent Scholarship
2799,Student_02799,16,Female,Arts,Communication,Public Speaking;Statistics,47,62,68,75,69,52,70,91.3,Visual,63.29,Extrovert,Develop new skills,Low,Mechanical Engineer,Data Science Intro,National Merit Scholarship
2800,Student_02800,21,Male,Medicine,Analysis,Biology,87,73,86,71,52,44,58,60.8,Auditory,67.29,Introvert,Get a good job,Medium,Mechanical Engineer,Biology 101,National Merit Scholarship
2801,Student_02801,20,Male,Technology,Logical Thinking,Machine Learning;Java;Excel,86,74,73,86,76,81,86,77.3,Reading/Writing,80.29,Introvert,Get a good job,High,Doctor,Data Science Intro,Arts Talent Scholarship
2802,Student_02802,21,Other,Arts,Creativity,Public Speaking;Java,81,96,99,75,67,68,42,99.5,Reading/Writing,75.43,Introvert,Develop new skills,Medium,Data Analyst,Math Foundations,Arts Talent Scholarship
2803,Student_02803,22,Other,Business,Analysis,Drawing;Physics;Public Speaking,74,63,84,51,52,60,49,83.9,Visual,61.86,Introvert,Higher studies,Medium,Data Analyst,Data Science Intro,Need-based Aid
2804,Student_02804,17,Female,Business,Communication,Marketing,70,93,95,92,88,46,44,73.8,Kinesthetic,75.43,Ambivert,Higher studies,Low,Data Analyst,Business Management,National Merit Scholarship
2805,Student_02805,19,Male,Design,Problem Solving,Python;Public Speaking;UI Design,67,69,70,81,67,82,78,67.9,Visual,73.43,Introvert,Get a good job,Medium,Teacher,Graphic Design,STEM Scholarship
2806,Student_02806,22,Male,Sports,Analysis,Drawing;Physics,60,40,94,54,63,55,55,87.8,Auditory,60.14,Ambivert,Get a good job,Low,Data Analyst,Data Science Intro,Arts Talent Scholarship
2807,Student_02807,18,Other,Medicine,Analysis,Excel;Statistics,58,77,77,82,78,62,94,82.8,Reading/Writing,75.43,Extrovert,Get a good job,Low,Data Analyst,Math Foundations,Need-based Aid
2808,Student_02808,14,Female,Medicine,Leadership,UI Design;Drawing;Physics,75,52,51,42,44,97,57,92.1,Auditory,59.71,Extrovert,Start a business,Medium,Mechanical Engineer,Machine Learning Basics,STEM Scholarship
2809,Student_02809,20,Female,Sports,Analysis,Java;Biology;UI Design,80,94,93,59,82,59,86,72.4,Visual,79.0,Introvert,Develop new skills,Low,Doctor,Machine Learning Basics,Need-based Aid
2810,Student_02810,21,Male,Arts,Logical Thinking,Java,92,85,90,41,57,48,95,99.7,Kinesthetic,72.57,Introvert,Higher studies,Low,Data Analyst,Business Management,STEM Scholarship
2811,Student_02811,18,Female,Technology,Creativity,Machine Learning;Physics;Python,67,78,82,70,74,97,50,62.4,Auditory,74.0,Ambivert,Develop new skills,Low,Data Analyst,Python Basics,STEM Scholarship
2812,Student_02812,14,Male,Arts,Logical Thinking,Excel;SQL;Biology,77,88,92,78,96,93,98,61.6,Kinesthetic,88.86,Introvert,Start a business,High,Entrepreneur,Graphic Design,Need-based Aid
2813,Student_02813,20,Male,Medicine,Leadership,UI Design,80,64,72,42,100,55,42,72.4,Visual,65.0,Introvert,Start a business,High,Teacher,Machine Learning Basics,Need-based Aid
2814,Student_02814,22,Male,Maths,Logical Thinking,Statistics,92,95,97,57,53,98,55,76.7,Kinesthetic,78.14,Extrovert,Start a business,Low,Doctor,Python Basics,National Merit Scholarship
2815,Student_02815,15,Female,Technology,Leadership,Excel;Machine Learning,87,81,81,79,48,76,45,90.3,Reading/Writing,71.0,Ambivert,Get a good job,High,Mechanical Engineer,Machine Learning Basics,National Merit Scholarship
2816,Student_02816,15,Male,Medicine,Communication,Public Speaking,81,66,60,84,76,48,41,96.4,Kinesthetic,65.14,Ambivert,Start a business,High,Designer,Machine Learning Basics,Need-based Aid
2817,Student_02817,14,Other,Science,Problem Solving,SQL;Python,46,88,45,61,97,92,82,68.7,Reading/Writing,73.0,Introvert,Develop new skills,Medium,Designer,Business Management,Arts Talent Scholarship
2818,Student_02818,19,Other,Sports,Logical Thinking,Excel;Public Speaking,53,48,43,40,94,77,66,61.3,Visual,60.14,Extrovert,Higher studies,Medium,Designer,Machine Learning Basics,National Merit Scholarship
2819,Student_02819,19,Male,Arts,Communication,UI Design;Drawing,99,59,83,75,74,87,94,82.5,Visual,81.57,Extrovert,Develop new skills,Low,Teacher,Biology 101,Arts Talent Scholarship
2820,Student_02820,22,Other,Business,Communication,Statistics;Machine Learning,65,76,86,53,50,85,58,61.3,Kinesthetic,67.57,Ambivert,Develop new skills,High,Teacher,Python Basics,National Merit Scholarship
2821,Student_02821,17,Female,Sports,Leadership,Machine Learning,40,55,72,81,89,77,44,87.7,Reading/Writing,65.43,Extrovert,Develop new skills,High,Software Engineer,Business Management,Arts Talent Scholarship
2822,Student_02822,16,Male,Business,Logical Thinking,Java;SQL;Python,56,84,52,78,56,49,77,60.6,Auditory,64.57,Extrovert,Start a business,Medium,Research Scientist,Machine Learning Basics,STEM Scholarship
2823,Student_02823,22,Male,Sports,Analysis,Biology,68,70,53,88,45,49,43,74.7,Reading/Writing,59.43,Ambivert,Start a business,High,Entrepreneur,Data Science Intro,National Merit Scholarship
2824,Student_02824,21,Female,Design,Leadership,Biology,56,41,86,77,62,84,81,64.7,Kinesthetic,69.57,Introvert,Start a business,Low,Data Analyst,Business Management,National Merit Scholarship
2825,Student_02825,17,Other,Medicine,Problem Solving,Python;UI Design,42,57,72,92,62,59,86,86.3,Auditory,67.14,Ambivert,Higher studies,High,Teacher,Business Management,National Merit Scholarship
2826,Student_02826,14,Other,Technology,Logical Thinking,Drawing;Physics,60,96,55,84,76,64,49,72.9,Kinesthetic,69.14,Extrovert,Get a good job,Medium,Teacher,Python Basics,STEM Scholarship
2827,Student_02827,22,Female,Science,Problem Solving,Excel,52,82,48,47,61,49,77,70.2,Reading/Writing,59.43,Extrovert,Get a good job,Low,Data Analyst,Machine Learning Basics,Arts Talent Scholarship
2828,Student_02828,22,Male,Arts,Communication,Python;Excel;Java,87,61,99,88,48,99,83,76.5,Visual,80.71,Introvert,Get a good job,Medium,Mechanical Engineer,Math Foundations,Arts Talent Scholarship
2829,Student_02829,22,Male,Science,Problem Solving,Statistics,50,85,53,54,84,41,47,76.8,Reading/Writing,59.14,Extrovert,Start a business,High,Mechanical Engineer,Math Foundations,Need-based Aid
2830,Student_02830,17,Male,Sports,Leadership,Machine Learning;Biology;Java,72,59,46,58,55,59,58,75.7,Auditory,58.14,Introvert,Get a good job,High,Civil Engineer,Graphic Design,National Merit Scholarship
2831,Student_02831,19,Male,Science,Communication,Excel;Physics;Python,79,88,97,98,86,57,50,81.0,Visual,79.29,Extrovert,Higher studies,Medium,Doctor,Graphic Design,Need-based Aid
2832,Student_02832,21,Male,Maths,Problem Solving,SQL;Public Speaking;Drawing,69,58,99,47,43,93,100,74.9,Visual,72.71,Extrovert,Develop new skills,High,Research Scientist,Math Foundations,National Merit Scholarship
2833,Student_02833,19,Female,Business,Problem Solving,Marketing;Excel;Physics,85,90,63,50,79,67,56,69.9,Kinesthetic,70.0,Introvert,Higher studies,Low,Civil Engineer,Data Science Intro,STEM Scholarship
2834,Student_02834,22,Female,Arts,Communication,Public Speaking;Machine Learning;Drawing,76,74,43,82,50,41,97,66.2,Visual,66.14,Ambivert,Develop new skills,Low,Mechanical Engineer,Graphic Design,National Merit Scholarship
2835,Student_02835,17,Other,Technology,Creativity,Marketing,80,61,93,71,73,88,47,99.5,Auditory,73.29,Introvert,Start a business,Medium,Mechanical Engineer,Data Science Intro,Arts Talent Scholarship
2836,Student_02836,17,Male,Sports,Problem Solving,Marketing,94,44,54,41,40,47,47,68.4,Kinesthetic,52.43,Extrovert,Start a business,Medium,Doctor,Python Basics,Arts Talent Scholarship
2837,Student_02837,17,Female,Design,Leadership,Machine Learning;Python;Physics,61,82,98,79,48,87,48,95.7,Reading/Writing,71.86,Introvert,Higher studies,Medium,Software Engineer,Math Foundations,Arts Talent Scholarship
2838,Student_02838,21,Female,Design,Leadership,UI Design;SQL;Public Speaking,84,51,62,65,82,77,67,85.9,Kinesthetic,69.71,Introvert,Get a good job,Low,Entrepreneur,Python Basics,Need-based Aid
2839,Student_02839,20,Female,Medicine,Analysis,UI Design,68,85,65,52,53,76,66,80.2,Visual,66.43,Extrovert,Get a good job,Low,Teacher,Biology 101,Arts Talent Scholarship
2840,Student_02840,14,Other,Business,Logical Thinking,Drawing,42,46,44,49,96,93,90,93.3,Visual,65.71,Ambivert,Start a business,Low,Doctor,Math Foundations,Arts Talent Scholarship
2841,Student_02841,17,Male,Arts,Creativity,Statistics;Marketing;Biology,53,47,66,97,100,44,67,99.4,Reading/Writing,67.71,Extrovert,Start a business,Medium,Civil Engineer,Python Basics,Need-based Aid
